Date,USD_PKR_Rate,Open_USD_per_oz,High_USD_per_oz,Low_USD_per_oz,Close_USD_per_oz,Open_PKR_per_oz,High_PKR_per_oz,Low_PKR_per_oz,Close_PKR_per_oz,Open_PKR_per_tola,High_PKR_per_tola,Low_PKR_per_tola,Close_PKR_per_tola,Volume,Close_PKR_per_gram,Close_USD_per_gram,Daily_Return_PKR,Price_Change_PKR,Daily_Return_USD,Price_Change_USD,Exchange_Rate_Change,Daily_Return,Price_Change
2021-06-08 21:30:06.374644,167.1055628427382,2012.7664173178607,2022.4217201251831,1971.5228551420896,2002.9077926124517,336344.4650368628,337957.9198468975,329452.43636584113,334697.03400661005,126129.17438882357,126734.21994258655,123544.66363719042,125511.38775247875,31088,10760.578511014985,64.39493280860519,-1.2836542407756668,-1632.0825483864028,-0.5074680543084242,-10.215959937887874,-0.7801451740025,-1.2836542407756668,-1632.0825483864028
2021-06-09 21:30:06.374644,172.9377478158971,1960.0319865147903,1976.7303597467323,1947.3324135870475,1962.9027816418425,338963.51739498664,341851.296453908,336767.28185463906,339459.9862386998,127111.31902311998,128194.23617021547,126287.73069548963,127297.49483951242,14953,10913.708405307993,63.10874279877963,1.4230637705608506,1786.1070870336698,-1.9973466136665952,-40.00501097060919,3.4901201814852234,1.4230637705608506,1786.1070870336698
2021-06-10 21:30:06.374644,174.05162331418916,1970.2827098074215,1979.2487706898405,1955.546979697759,1968.231790050609,342930.9040298612,344491.4614811801,340366.12628355465,342573.93811690086,128599.08901119795,129184.29805544254,127637.297356333,128465.22679383782,30930,11013.822598922996,63.280074269796295,0.9173251648020075,1167.731954325398,0.2714861101938748,5.32900840876664,0.6440904385304203,0.9173251648020075,1167.731954325398
2021-06-11 21:30:06.374644,171.73158657979815,1953.407046489476,1965.5905728880332,1941.554656195652,1958.3139852478364,335461.6913297952,337553.9876483564,333426.26153987384,336304.36770801834,125798.13424867322,126582.74536813363,125034.84807745268,126114.13789050689,34322,10812.25462024236,62.96120967890548,-1.8301364205770554,-2351.088903330936,-0.5038941476764647,-9.917804802772707,-1.3329589751673865,-1.8301364205770554,-2351.088903330936
2021-06-12 21:30:06.374644,169.7938747937745,1934.926686993777,1934.926686993777,1904.886742930544,1924.9246851835064,328538.6996265543,327593.9472626533,323438.1011254698,326840.42098349414,123202.01235995788,123202.01235995788,121289.28792205115,122565.1578688103,28241,10507.986785734764,61.88771955514672,-2.8141016392451035,-3548.9800216965814,-1.705002380407572,-33.38930006432997,-1.1283374390320677,-2.8141016392451035,-3548.9800216965814
2021-06-13 21:30:06.374644,169.22482173340188,1961.6329532604543,1978.6864199883107,1950.1981753074815,1952.8570449445,331956.98682186706,334842.85668882506,330021.93856121425,330471.88530155097,124483.87005820016,125566.0712583094,123758.22696045534,123926.9569880816,14723,10624.739110775174,62.7857651050364,1.1110817649571558,1361.7991192712943,1.4510884491218956,27.932359760993677,-0.3351434561840172,1.1110817649571558,1361.7991192712943
2021-06-14 21:30:06.374644,171.45707240962005,1939.8484933178647,1946.8505836478207,1931.2667906263775,1941.131118875003,332600.7435824935,333801.3014912155,331129.34996272135,332820.6588055181,124725.27884343508,125175.4880592058,124173.5062360205,124807.74705206927,16417,10700.252662214443,62.40876810889459,0.7107332297946911,880.7900639876752,-0.6004497922596386,-11.725926069497064,1.3191035767405879,0.7107332297946911,880.7900639876752
2021-06-15 21:30:06.374644,169.6386719880636,1940.0877665938397,1957.2097835674017,1917.607230025068,1935.83997301841,329113.9122652672,332018.4684864194,325300.3438961617,328393.32220425195,123417.7170994752,124506.92568240728,121987.62896106065,123147.49582659447,34536,10557.91287950913,62.238653946289325,-1.3302469315323417,-1660.2512254747999,-0.2725805487915456,-5.291145856592948,-1.060557255528194,-1.3302469315323417,-1660.2512254747999
2021-06-16 21:30:06.374644,168.58964262628177,1943.3693040457067,1946.2109080985408,1925.3277907933757,1944.6737504371292,327631.9364599516,328111.00147170434,324590.3241883038,327851.8526109067,122861.97617248188,123041.62555188913,121721.37157061392,122944.44472909,20443,10540.504520669583,62.52266627347821,-0.16488447137438245,-203.05109750447446,0.45632787533285146,8.833777418719137,-0.6183904586659628,-0.16488447137438245,-203.05109750447446
2021-06-17 21:30:06.374644,169.82955950194184,1937.1248971478324,1950.1861379022137,1906.144175936237,1925.413424955921,328981.0679828608,331199.2527467261,323719.62574644305,326992.11381938925,123367.9004935728,124199.71978002232,121394.85965491614,122622.04268227096,8410,10512.863741621311,61.90343289198711,-0.2622339281205144,-322.4020468190429,-0.990414226390357,-19.260325481208156,0.7354644427407964,-0.2622339281205144,-322.4020468190429
2021-06-18 21:30:06.374644,164.94599895040622,1888.276168473728,1888.276168473728,1859.7759619689043,1882.30959213756,311463.59890314465,311272.3798753217,306762.6038709136,310479.4360090615,116798.84958867924,116798.84958867924,115035.9764515926,116429.78850339809,44196,9981.977752348945,60.51761352058642,-5.049870352362151,-6192.25417887287,-2.238679353726214,-43.10383281836107,-2.875565694133353,-5.049870352362151,-6192.25417887287
2021-06-19 21:30:06.374644,167.7611302692804,1895.6635629148616,1899.263903955704,1866.52735997063,1884.584757811012,318018.6619248883,318622.65920725494,313130.7395872089,316160.0690586335,119256.99822183311,119483.4972027206,117424.02734520331,118560.02589698756,32567,10164.61127374722,60.59076174099417,1.8296326232073223,2130.237393589472,0.1208709599608504,2.2751656734519656,1.7066987600715233,1.8296326232073223,2130.237393589472
2021-06-20 21:30:06.374644,170.6274767655695,1913.1036054541585,1925.0730160588475,1891.0818745271088,1898.521347842397,326428.04098975664,328470.3513196058,322670.5286076639,323939.9071679163,122410.51537115876,123176.38174485216,121001.44822787396,121477.4651879686,19215,10414.734669750396,61.0388331809088,2.4607276094186226,2917.4392909810413,0.7395045499345221,13.936590031385094,1.7085879736791432,2.4607276094186226,2917.4392909810413
2021-06-21 21:30:06.374644,170.45108557399416,1900.195854939387,1917.2091728585028,1866.663400234516,1892.9474410268424,323890.4462776224,326790.38478615123,318174.80297121644,322654.9462575396,121458.91735410842,122546.39429480673,119315.55111420616,120995.60484657732,16593,10373.422912086537,60.859628049153386,-0.39666644397433615,-481.8603413912788,-0.29359200105329997,-5.573906815554665,-0.103377952319883,-0.39666644397433615,-481.8603413912788
2021-06-22 21:30:06.374644,170.82438054180375,1892.5955421932197,1892.5955421932197,1850.841516416364,1867.538861148997,323301.4611113359,319054.44457005616,316168.8555228781,319021.16909352306,121238.04791675096,121238.04791675096,118563.3208210793,119632.93841007116,38971,10256.59622857263,60.04272384615869,-1.1262115167191555,-1362.6664365061588,-1.3422760361514463,-25.40857987784534,0.21900415978726162,-1.1262115167191555,-1362.6664365061588
2021-06-23 21:30:06.374644,167.6051881382197,1855.1941614121424,1868.575696669436,1855.1941614121424,1865.831472950655,310940.1664564088,313182.98119078577,311803.5790858404,312723.0350581061,116602.5624211533,117443.61794654466,116602.5624211533,117271.1381467898,18571,10054.109923421622,59.98783008184465,-1.9742056783606743,-2361.8002632813586,-0.09142450708048422,-1.7073881983419597,-1.8845040698369564,-1.9742056783606743,-2361.8002632813586
2021-06-24 21:30:06.374644,170.2787940109957,1848.153356452912,1858.638683976816,1844.7534934752744,1847.6953135519764,314701.32468417566,316486.7536097564,314122.40011654096,314623.3296913991,118012.99675656587,118682.53260365863,117795.90004370286,117983.74863427469,19886,10115.20478688912,59.404739452215225,0.607660587887282,712.6104874848825,-0.9720148717396127,-18.13615939867873,1.5951808547663537,0.607660587887282,712.6104874848825
2021-06-25 21:30:06.374644,168.02479181111332,1832.459969181596,1844.2421475594435,1797.359727578787,1838.3362290197156,307898.70482393674,309878.402892956,302000.99403610505,308886.0621598648,115462.01430897629,116204.40108485847,113250.3727635394,115832.2733099493,13237,9930.750455242567,59.10383812174563,-1.823535316710867,-2151.47532432538,-0.5065274812149134,-9.359084532260795,-1.3237128046237223,-1.823535316710867,-2151.47532432538
2021-06-26 21:30:06.374644,168.06091277231394,1865.772751674892,1870.9117958650197,1844.0637159228852,1861.6515583866312,313563.47167219414,314427.1441295643,309915.0313083052,312870.86016645795,117586.3018770728,117910.1790485866,116218.13674061444,117326.57256242172,42840,10058.862531071822,59.853442808257306,1.2900543257697183,1494.2992524724104,1.268284277862941,23.31532936691565,0.021497399765402214,1.2900543257697183,1494.2992524724104
2021-06-27 21:30:06.374644,171.79912203562793,1825.903291886953,1874.139174500821,1825.903291886953,1852.8730311526845,313688.5824681414,321975.4647518176,315556.08674225514,318321.95999552385,117633.21842555304,120740.7992819316,117633.21842555304,119370.73499832144,23873,10234.11651220177,59.57120681443196,1.7422842850132403,2044.1624358997215,-0.47154512853923025,-8.778527233946761,2.224318077088183,1.7422842850132403,2044.1624358997215
2021-06-28 21:30:06.374644,169.07200623282748,1803.7221482027485,1811.3435374058788,1770.0940837382602,1797.3342583555564,304958.922283224,306247.4858460785,299273.3579584862,303878.908931165,114359.595856209,114842.80719227943,112227.50923443232,113954.59084918688,46683,9769.769448661427,57.78559513738185,-4.537246209643198,-5416.144149134561,-2.997440831797149,-55.538772797128104,-1.587386344288133,-4.537246209643198,-5416.144149134561
2021-06-29 21:30:06.374644,168.2633861772688,1867.357773244029,1876.3582080630536,1861.8701422614945,1875.485482444318,314207.9421304848,315722.3857702017,313284.5747592722,315575.5380023896,117827.9782989318,118395.89466382565,117481.71553472707,118340.8267508961,49288,10145.818480015098,60.2982134629324,3.8491085519443358,4386.235901709224,4.348174176586661,78.15122408876164,-0.47826962817553165,3.8491085519443358,4386.235901709224
2021-06-30 21:30:06.374644,171.25344832677038,1806.603362038932,1831.9603514641249,1786.265759483391,1813.7336729177111,309387.0555079038,313729.52738615364,305904.17093956814,310608.1458335367,116020.14581546393,117648.57276980762,114714.06410233804,116478.05468757624,31682,9986.115799689322,58.31284816556693,-1.5740738969493129,-1862.7720633198624,-3.2925773142283066,-61.75180952660685,1.7770129422876924,-1.5740738969493129,-1862.7720633198624
2021-07-01 21:30:06.374644,165.5357970772468,1805.2516079346672,1826.7737571902085,1805.2516079346672,1823.184085212123,298833.76384444657,302396.44997627806,301374.5965183571,301802.2307641398,112062.66144166749,113398.66874110428,112062.66144166749,113175.83653655242,38939,9703.003818291532,58.616685749581976,-2.835056062604413,-3302.218151023815,0.5210474082012917,9.450412294411763,-3.3387072233510118,-2.835056062604413,-3302.218151023815
2021-07-02 21:30:06.374644,169.04689717875138,1840.1886398883544,1853.4631819674837,1821.3990475367616,1828.2291671866208,311078.17979671306,313322.1999466585,307901.85751042265,309056.468044591,116654.3174237674,117495.82497999696,115463.1965664085,115896.17551672165,36929,9936.229039499454,58.778888780575215,2.4036393840045855,2720.3389801692247,0.2767181885481973,5.045081974497862,2.121051859173484,2.4036393840045855,2720.3389801692247
2021-07-03 21:30:06.374644,165.35188818450874,1874.024404338196,1876.9920421965887,1838.2765262019404,1862.5464585857237,309873.47376116994,310364.17828450305,303962.4946127504,307975.5737585193,116202.55266043873,116386.56685668865,113985.93547978142,115490.84015944476,15305,9901.478065796018,59.88221449630181,-0.34974006300871885,-405.33535727688286,1.8770782139917452,34.31729139910294,-2.18578930220501,-0.34974006300871885,-405.33535727688286
2021-07-04 21:30:06.374644,169.32306172771823,1859.4247925910431,1878.0654331752733,1846.0906028299405,1846.354933633498,314843.49893394293,317999.78927023074,312585.7130979346,312630.470398902,118066.3121002286,119249.92097633652,117219.64241172548,117236.42639958824,22513,10051.13395058198,59.36164526929439,1.5114499450636476,1745.5862401434715,-0.869321937049583,-16.19152495222579,2.4016499519970536,1.5114499450636476,1745.5862401434715
2021-07-05 21:30:06.374644,169.9958915605082,1875.629720454161,1918.4408836907985,1866.4419552762693,1883.89349943599,318849.34656599193,326127.0684291465,317287.46423312754,320254.1550416669,119568.50496224698,122297.65066092994,118982.79908742284,120095.30814062509,36706,10296.236980506264,60.56853728474256,2.438560973611259,2858.88174103685,2.0331175289584724,37.53856580249203,0.39736455620671407,2.438560973611259,2858.88174103685
2021-07-06 21:30:06.374644,168.76446912132704,1826.2223459284344,1855.902496208428,1826.2223459284344,1847.280649430576,308201.44470811664,313210.399513561,308467.09178061265,311755.33811925136,115575.54176554376,117453.89981758536,115575.54176554376,116908.25179471924,46568,10022.998267722844,59.39140770108109,-2.653772570510393,-3187.0563459058467,-1.9434670811473875,-36.612850005413975,-0.7243836470852916,-2.653772570510393,-3187.0563459058467
2021-07-07 21:30:06.374644,169.18268102046665,1846.95883633673,1865.7098101782224,1824.494945227906,1846.485902693258,312473.4476658892,315645.7876921376,308672.9463419466,312393.4354841419,117177.54287470844,118367.1703845516,115752.35487822998,117147.53830655322,12216,10043.513229299831,59.36585601920228,0.2046788897794416,239.28651183398324,-0.04302252273161722,-0.7947467373180643,0.2478080257752202,0.2046788897794416,239.28651183398324
2021-07-08 21:30:06.374644,169.15801682541976,1812.1213071529587,1831.6752703884288,1784.9384747837707,1800.2966763717734,306534.84656508185,309842.5562070711,301936.65254981216,304534.6154724437,114950.5674619057,116190.95857765168,113226.24470617955,114200.4808021664,10435,9790.85054888258,57.88083901720943,-2.515680266942455,-2947.0575043868157,-2.501466502079086,-46.18922632148451,-0.014578439647672248,-2.515680266942455,-2947.0575043868157
2021-07-09 21:30:06.374644,165.11008744983442,1822.160479160316,1837.12491072694,1820.78081559164,1826.636289137601,300857.076061792,303327.8546663943,300629.2796893166,301596.0774385504,112821.403523172,113747.94549989786,112735.97988349372,113098.5290394564,41874,9696.375946455451,58.727676600305465,-0.9649274284746268,-1101.9517627099995,1.46307067671263,26.339612765827496,-2.3929870138895137,-0.9649274284746268,-1101.9517627099995
2021-07-10 21:30:06.374644,171.97085457753658,1833.6717581088424,1841.0756547479232,1817.5526709918213,1835.0767932233432,315338.0992566716,316611.35368889803,312566.0860701477,315579.7243460237,118251.78722125186,118729.25763333676,117212.2822763054,118342.3966297589,16548,10145.953071824324,58.99904490566474,4.636548003619989,5243.8675903025,0.4620790759460425,8.440504085742305,4.1552683022996195,4.636548003619989,5243.8675903025
2021-07-11 21:30:06.374644,166.0176923034066,1850.312059819505,1875.198039533744,1849.100829417831,1864.9385406275992,307184.538212397,311316.0511352644,306983.4525362634,309612.7928026769,115194.20182964888,116743.51917572416,115118.79470109876,116104.79730100384,43740,9954.11499494203,59.95912166243668,-1.8907841927145785,-2237.5993287550664,1.6272750826848759,29.861747404255993,-3.461727447220364,-1.8907841927145785,-2237.5993287550664
2021-07-12 21:30:06.374644,168.28457737795887,1802.970119071526,1827.607551543167,1796.4612444180004,1817.1889580975924,303412.0645130399,307558.164424208,302316.7212927653,305804.8758293467,113779.52419238996,115334.311659078,113368.77048478698,114676.82843600502,30153,9831.689680727452,58.42393808084597,-1.2298965229634584,-1427.9688649988238,-2.5603837064752777,-47.74958253000682,1.365447888776461,-1.2298965229634584,-1427.9688649988238
2021-07-13 21:30:06.374644,169.39338932120776,1803.452530501329,1803.452530501329,1777.6503983099217,1792.972539654463,305492.93662152893,304742.9398132228,301122.2259979126,303717.69545192306,114559.85123307336,114559.85123307336,112920.83474921722,113894.13579447116,27409,9764.5864021323,57.64536272941832,-0.6825203070301433,-782.692641533853,-1.3326307280934313,-24.21641844312944,0.6588910050613572,-0.6825203070301433,-782.692641533853
2021-07-14 21:30:06.374644,166.8265543377249,1767.722447034091,1776.610483488264,1761.06313424336,1774.136561198874,294903.0448641488,296385.8053606266,293792.094657014,295973.08942938835,110588.64182405578,111144.67701023495,110172.03549638024,110989.90853602064,43874,9515.595724967476,57.03977241142874,-2.549935726007335,-2904.2272584505263,-1.0505447260903966,-18.83597845558893,-1.5153100093035943,-2.549935726007335,-2904.2272584505263
2021-07-15 21:30:06.374644,171.0534529748531,1743.7061868535077,1763.1208114826834,1730.732830603108,1755.4469311911107,298266.96423490683,301587.902815938,296047.8268516031,300275.2590943488,111850.11158809006,113095.46355597676,111017.93506935117,112603.2221603808,37019,9653.91136491605,56.43888730178632,1.4535678474197233,1613.313624360162,-1.0534493463757788,-18.6896300077633,2.533708529741152,1.4535678474197233,1613.313624360162
2021-07-16 21:30:06.374644,170.18900749744404,1773.431591942393,1813.8104164200963,1754.8230739448547,1776.4604908148667,301818.56249728805,308690.5945590619,298651.5972882887,302334.04779020447,113181.96093648302,115758.97295964822,111994.34898310828,113375.26792132668,45349,9720.101845106885,57.11448842782538,0.6856338088143232,772.0457609458826,1.19704898224966,21.01355962375601,-0.505365698484983,0.6856338088143232,772.0457609458826
2021-07-17 21:30:06.374644,167.24936150358707,1845.7695415432156,1850.2387406942955,1821.417620309612,1840.1383747561488,308703.7773058714,309451.24801032187,304630.93402816553,307761.9682562144,115763.91648970178,116044.2180038707,114236.60026056207,115410.7380960804,45103,9894.610604945165,59.16177840937995,1.7953388001395343,2035.4701747537183,3.5845370201322613,63.67788394128206,-1.7272831172137404,1.7953388001395343,2035.4701747537183
2021-07-18 21:30:06.374644,170.34818801764868,1820.5234207850824,1830.7593809142784,1800.3312211616826,1821.267152439684,310122.8659744302,311866.5432350596,306683.16135649337,310249.5593141629,116296.07474041134,116949.95371314736,115006.185508685,116343.58474281109,11731,9974.58716930822,58.55505497579641,0.8082841008729025,932.8466467306862,-1.0255327846725448,-18.87122231646481,1.8528181430427448,0.8082841008729025,932.8466467306862
2021-07-19 21:30:06.374644,166.69747819013674,1820.0055481624372,1850.9252870524565,1811.8637492636144,1826.6407184999605,303390.3351707358,308544.5776699994,302033.1178263708,304496.40133336285,113771.37568902592,115704.21662624978,113262.41918488903,114186.15050001108,24800,9789.621956448138,58.72781900750592,-1.8543645939475106,-2157.434242800009,0.29504546068808146,5.3735660602765165,-2.143086973800812,-1.8543645939475106,-2157.434242800009
2021-07-20 21:30:06.374644,170.37120422320066,1804.702331469037,1832.4841505347763,1804.702331469037,1814.5219853115973,307469.3094767977,312202.53144653875,307623.619557604,309142.29572700965,115300.99105379914,117075.94929245205,115300.99105379914,115928.36089762862,41125,9938.98841714923,58.33819297865504,1.5257633171698703,1742.2103976175422,-0.6634437229842916,-12.118733188363194,2.203828200012503,1.5257633171698703,1742.2103976175422
2021-07-21 21:30:06.374644,171.47657989399653,1811.8668791915989,1829.403366486203,1811.8668791915989,1816.5872331509024,310692.73566698434,313699.83253161755,311029.57387709245,311502.1658198148,116509.77587511911,117637.4371993566,116509.77587511911,116813.31218243054,39939,10014.858726202892,58.40459218901096,0.7633604736147159,884.9512848019222,0.11381773580165788,2.0652478393051297,0.6488042834678298,0.7633604736147159,884.9512848019222
2021-07-22 21:30:06.374644,168.05755100821452,1806.857741266531,1814.340016164062,1805.9815539505064,1809.55854402528,303656.0870174873,304913.5398127366,303508.8371229317,304109.97731487884,113871.03263155775,114342.57742977624,113815.8139210994,114041.24149307956,23596,9777.19834474276,58.17861475477935,-2.3730777233863187,-2772.070689350978,-0.3869172367478857,-7.02868912562235,-1.993875133208034,-2.3730777233863187,-2772.070689350978
2021-07-23 21:30:06.374644,169.21268883451367,1749.1751753663298,1783.6127689843372,1744.6146332707146,1764.1880875008442,295982.63466631866,301809.912479412,295210.9330757766,298523.0098958361,110993.4879998695,113178.71717977949,110704.09990341624,111946.12871093854,25729,9597.576192638764,56.71992179339445,-1.8371536075115102,-2095.112782141019,-2.5072665747255307,-45.370456524435895,0.6873465782222921,-1.8371536075115102,-2095.112782141019
2021-07-24 21:30:06.374644,165.66285486594086,1768.5977875908518,1791.660700220656,1759.7447759681036,1772.2282208081765,292990.9586018874,296811.62654966454,291524.3434223016,293592.3865330695,109871.60947570778,111304.3599561242,109321.62878336308,110097.14494990106,40659,9439.055636994262,56.97841788892492,-1.651672802202775,-1848.9837610374816,0.45574127635801265,8.040133307332326,-2.09785329517721,-1.651672802202775,-1848.9837610374816
2021-07-25 21:30:06.374644,168.1341582349505,1747.835946718811,1751.774435487939,1732.0390328190097,1744.9394071235104,293870.9256343551,294533.1201282702,291214.924813102,293383.918387705,110201.59711288316,110449.92004810132,109205.59680491324,110018.96939538936,41763,9432.353343226112,56.10106281040752,-0.07100597799086783,-78.17555451170483,-1.5398024568315405,-27.288813684666138,1.4917667397495338,-0.07100597799086783,-78.17555451170483
2021-07-26 21:30:06.374644,166.05058190133718,1814.6237298825,1814.6237298825,1769.8077284088522,1796.7775511504587,301319.326278964,298494.2975254659,293877.6031557736,298355.9579157933,112994.74735461148,112994.74735461148,110204.1011834151,111883.48421842248,15595,9592.205437107552,57.7676965984683,1.6947212224215358,1864.5148230331251,2.9707704356567,51.838144026948385,-1.2392344039345748,1.6947212224215358,1864.5148230331251
2021-07-27 21:30:06.374644,168.2941020596696,1791.1578235695586,1796.56280971897,1758.7164611006742,1776.5971807024457,301441.29756479093,302350.9248554512,295981.6075984978,298990.82724805863,113040.4865867966,113381.5968207942,110993.10284943668,112121.560218022,42689,9612.616616771433,57.11888310648144,0.2127892255614272,238.07599959951767,-1.1231423965137877,-20.180370448013036,1.3511064716806853,0.2127892255614272,238.07599959951767
2021-07-28 21:30:06.374644,166.4597465004837,1762.0005115572692,1790.5527393688037,1745.3859982415738,1773.0039481808535,293302.1584875456,298054.9550910777,290536.51081278606,295133.78775854164,109988.3094328296,111770.60815915414,108951.19155479476,110675.17040945312,13987,9488.612003553935,57.00335808448739,-1.2900193377227032,-1446.3898085688852,-0.2022536431230515,-3.593232521592199,-1.089970199036161,-1.2900193377227032,-1446.3898085688852
2021-07-29 21:30:06.374644,170.32995518603795,1813.025146992766,1817.8509939234136,1773.019249411693,1798.9927112461498,308812.4920384377,309634.4783298696,301998.2892962763,306422.3478865656,115804.68451441414,116112.92937370107,113249.3584861036,114908.3804574621,24643,9851.541534418904,57.83891559619174,3.8248958934039345,4233.210048008987,1.4658040153808782,25.988763065296325,2.3250117622538813,3.8248958934039345,4233.210048008987
2021-07-30 21:30:06.374644,167.9377697422425,1756.2699712125936,1774.0857600834654,1737.5188259407332,1765.537949518869,294944.0620307154,297936.00587988825,291795.0365136464,296500.5056374908,110604.02326151828,111726.00220495807,109423.1386926174,111187.68961405904,18689,9532.552264579825,56.76332083266736,-3.23796300025343,-3720.690843403063,-1.8596385365067358,-33.45476172728081,-1.404442008560769,-3.23796300025343,-3720.690843403063
2021-07-31 21:30:06.374644,166.8094574082523,1775.0829986354336,1787.2348032615116,1753.858673493903,1768.7895042031946,296100.63185699016,298127.6677931973,292560.21369627514,295050.81746554654,111037.73694637133,111797.875422449,109710.08013610318,110644.05654957995,20170,9485.944491562068,56.86786066530116,-0.4889327823665357,-543.6330644790869,0.1841679293957732,3.2515546843255834,-0.6718633549331776,-0.4889327823665357,-543.6330644790869
2021-08-01 21:30:06.374644,169.10323598758507,1771.377626066127,1778.274327548338,1755.498145362881,1757.872423945924,299545.6887237885,300711.9432620707,296860.4171510672,297261.9153425957,112329.63327142068,112766.97872327652,111322.6564316502,111473.2182534734,26098,9557.03174326761,56.51686864648428,0.7493956112517353,829.1617038934492,-0.6172063002029438,-10.917080257270527,1.3750890476904587,0.7493956112517353,829.1617038934492
2021-08-02 21:30:06.374644,167.4968063429218,1809.646068796092,1821.55045050442,1781.8299876952751,1807.6863496512508,303109.9371343687,305103.8830520008,298450.8323850062,302781.6904362788,113666.22642538826,114413.95614450028,111919.06214437733,113543.13391360454,35474,9734.493648285712,58.118422352830095,1.8568726125987256,2069.9156601311406,2.833762281423624,49.81392570532671,-0.9499697834175147,1.8568726125987256,2069.9156601311406
2021-08-03 21:30:06.374644,164.78730079391005,1802.6420091241096,1805.8013705196972,1765.5181615433578,1785.509540736913,297052.510981273,297573.1336178844,290934.97234335635,294229.2977598099,111394.69161797738,111589.92510670664,109100.61462875865,110335.9866599287,21012,9459.532463985655,57.40542192154944,-2.824606951677211,-3207.1472536758374,-1.226806238738054,-22.1768089143377,-1.6176460961676353,-2.824606951677211,-3207.1472536758374
2021-08-04 21:30:06.374644,166.00268669301568,1791.4368788260365,1791.4368788260365,1780.5736848488712,1785.8724519013815,297383.3349260724,296760.9218076429,295580.0155397956,296459.6251066728,111518.75059727716,111518.75059727716,110842.50582742332,111172.35941500228,15975,9531.23794710239,57.41708977772217,0.7580235428096493,836.3727550735784,0.020325355658346034,0.3629111644684144,0.7375482778406717,0.7580235428096493,836.3727550735784
2021-08-05 21:30:06.374644,169.04717027347758,1808.1208435919843,1820.879803954777,1776.430439121276,1801.9322021225864,305657.7121217181,307814.57826667966,300300.53892112285,304611.53979347926,114621.64204564429,115430.46685000489,112612.70209542106,114229.32742255472,23930,9793.32368163192,57.93342235190851,2.7497554460824913,3056.9680075524375,0.899266361609774,16.059750221204922,1.8339965702434569,2.7497554460824913,3056.9680075524375
2021-08-06 21:30:06.374644,169.48700242441944,1840.5539215159563,1844.2633204749875,1834.9158850031852,1836.5470586304743,311949.9669582496,312578.66186861205,310994.39305014064,311270.85577866365,116981.2376093436,117216.99820072952,116622.89739380272,116726.57091699888,29601,10007.422060785226,59.046315000899405,2.1861666796009427,2497.243494444163,1.9209855102824358,34.61485650788791,0.26018308986204275,2.1861666796009427,2497.243494444163
2021-08-07 21:30:06.374644,165.5400503404488,1863.1988001180064,1873.720406700492,1863.1988001180064,1872.2262826301892,308434.02316579863,310175.7704491256,309204.96798352845,309928.4330753129,115662.75868717449,116315.9139184221,115662.75868717449,116223.16240324231,47327,9964.262894653835,60.19342783385115,-0.43127156893397744,-503.40851375657076,1.9427339926874065,35.67922399971485,-2.328763874227313,-0.43127156893397744,-503.40851375657076
2021-08-08 21:30:06.374644,167.5021235170085,1825.8291310099512,1864.9388599570088,1825.8291310099512,1839.3703747249128,305830.2566233812,312381.21927218785,307050.7995378714,308098.4437006985,114686.34623376794,117142.95722707044,114686.34623376794,115536.91638776196,39438,9905.42835971896,59.13708665342848,-0.5904554662687578,-686.2460154803557,-1.754911156311667,-32.855907905276354,1.1852558776709987,-0.5904554662687578,-686.2460154803557
2021-08-09 21:30:06.374644,169.2968544544787,1833.7050497451924,1842.4487193862449,1811.8177007277436,1831.227476210269,310440.4969191545,311920.7726857737,306735.037578153,310021.05151301227,116415.18634468294,116970.28975716516,115025.6390918074,116257.8943173796,7680,9967.24059648316,58.87528658222608,0.624023863678258,720.9779296176421,-0.4427003188991585,-8.142898514643775,1.0714675729397438,0.624023863678258,720.9779296176421
2021-08-10 21:30:06.374644,164.72555566764655,1851.0543875562769,1888.1690369128053,1844.90978692457,1861.086323612984,304915.9625612429,311029.69379990693,303903.78980782925,306568.4788026063,114343.48596046607,116636.13517496512,113963.92117793596,114963.17955097737,23548,9856.239673437703,59.83527010185297,-1.1136575060165077,-1294.714766402234,1.630537319399994,29.8588474027149,-2.700167585252633,-1.1136575060165077,-1294.714766402234
2021-08-11 21:30:06.374644,164.2269225604586,1882.2236720419808,1886.0717030256,1854.8193192402248,1872.3833559345296,309111.8012299004,309743.7515162575,304611.2687045069,307495.7563985516,115916.92546121264,116153.90681859656,114229.2257641901,115310.90864945683,12021,9886.051838945205,60.1984778540849,0.30246997328851055,347.7290984794672,0.6070128063492719,11.297032321545657,-0.302705372683032,0.30246997328851055,347.7290984794672
2021-08-12 21:30:06.374644,169.88062822663375,1860.938587387936,1865.943852568824,1830.0283481109648,1845.5087096462648,316137.416316647,316987.71391001705,310886.3654496396,313516.1789924317,118551.53111874264,118870.3927162564,116582.38704361484,117568.5671221619,36161,10079.609664108531,59.33443855663398,1.9578880256405862,2257.658472705065,-1.4353175167406529,-26.874646288264785,3.4426180421750274,1.9578880256405862,2257.658472705065
2021-08-13 21:30:06.374644,169.78714669956258,1894.056187834561,1905.3637802515968,1876.8487881439885,1886.9482305757024,321586.39582108083,323506.27967361093,318664.8005254996,320379.55603923684,120594.89843290532,121314.8548776041,119499.30019706234,120142.3335147138,23428,10300.268648380814,60.66674909819482,2.1891619975920706,2573.766392551901,2.2454253785331835,41.43952092943755,-0.05502777335297804,2.1891619975920706,2573.766392551901
