Date,Open_PKR_per_tola,High_PKR_per_tola,Low_PKR_per_tola,Close_PKR_per_tola,Volume,Close_PKR_per_gram
2021-12-20 20:52:06.705843,197352.9218138265,197352.9218138265,195578.14580437998,195882.8466380062,5287,16793.796865398337
2021-12-21 20:52:06.705843,193805.2207525682,195069.02658436916,192137.44750037207,193173.06683557454,47621,16561.476923488903
2021-12-22 20:52:06.705843,194501.31771802626,194501.31771802626,191955.17215795684,192879.63134903973,30652,16536.319560102856
2021-12-23 20:52:06.705843,194967.89750910134,196582.50933541008,194497.92437984192,195228.25708174056,42400,16737.676361603273
2021-12-24 20:52:06.705843,194147.3109752318,197954.89286711282,193269.29479581935,195429.7333620214,23839,16754.94970524875
2021-12-25 20:52:06.705843,197438.4309730858,198837.96966074573,195078.6776016995,196789.0246409857,43901,16871.487023404126
2021-12-26 20:52:06.705843,194377.67624826552,197090.84268362843,194377.67624826552,195395.73779635743,26768,16752.035133432564
2021-12-27 20:52:06.705843,194421.05584710435,195878.14712475424,193306.1304322348,195038.64501034952,30053,16721.420182643134
2021-12-28 20:52:06.705843,194722.3884332877,195659.90164853336,192835.57189639838,195129.57280721664,21397,16729.215775653003
2021-12-29 20:52:06.705843,196882.712065283,199606.71465840086,193967.97838894164,196106.9632004149,37583,16813.011248320894
2021-12-30 20:52:06.705843,197053.64039278642,197053.64039278642,196051.83259740568,196274.3904744367,5313,16827.365438480512
2021-12-31 20:52:06.705843,197644.11557369994,199279.52799464305,195372.8275833011,197670.83885236608,23364,16947.088378975146
2022-01-01 20:52:06.705843,193421.286233856,196018.0020949063,191488.991623763,194089.85998071433,34281,16640.07715884039
2022-01-02 20:52:06.705843,196386.84005245034,196386.84005245034,193752.93932044203,194474.69724506908,6868,16673.070751463398
2022-01-03 20:52:06.705843,193770.3259980962,194162.39625922052,190253.59923286157,192143.03135666292,43451,16473.167983252995
2022-01-04 20:52:06.705843,196084.68527519715,198543.33208644643,191678.97960246567,194999.7100632518,25760,16718.08213848181
2022-01-05 20:52:06.705843,192800.20927924142,196557.8717777037,192800.20927924142,194776.2314197253,5554,16698.922446821445
2022-01-06 20:52:06.705843,194435.8532378409,196413.6225825045,192750.0932718057,193960.00893324788,23148,16628.944524455408
2022-01-07 20:52:06.705843,197024.4128056405,198652.53750763106,193721.24064471832,195309.51956423308,17083,16744.643309690764
2022-01-08 20:52:06.705843,193483.04704045024,195190.2578952452,192599.39733496663,194403.3250016972,34931,16666.951731969926
2022-01-09 20:52:06.705843,191401.2315487172,195237.4969467051,191401.2315487172,193094.811128098,42104,16554.76775789592
2022-01-10 20:52:06.705843,195857.49832921597,195857.49832921597,190595.74785030464,193651.33703261128,30533,16602.4808841402
2022-01-11 20:52:06.705843,191886.62603815025,195167.64384179248,191529.1716105217,193229.08758975702,13847,16566.279800219225
2022-01-12 20:52:06.705843,195832.3126789399,199049.55069579047,193737.86128036978,195136.05745937422,26679,16729.77173005609
2022-01-13 20:52:06.705843,191437.97567551586,195707.15674472396,191299.41288060282,193007.07863136937,36763,16547.246110371176
2022-01-14 20:52:06.705843,192679.45529976778,194207.46699998065,191377.4554343875,193675.63943475237,44108,16604.564423418415
2022-01-15 20:52:06.705843,193065.24948533298,194879.82315935794,192090.8365897015,193786.4394338309,12814,16614.063737468357
2022-01-16 20:52:06.705843,195395.6303721969,197725.5318309553,194177.7305167881,195898.01281416704,21796,16795.09712055616
2022-01-17 20:52:06.705843,196289.13742015735,197457.13437885643,195285.86386519083,196459.23794837896,47136,16843.213130005053
2022-01-18 20:52:06.705843,199151.798487505,201952.72470394333,196952.7293496175,199764.38868362154,14242,17126.5765332323
2022-01-19 20:52:06.705843,198823.75207682827,200306.69729236278,197397.68686511018,198443.25492872452,22408,17013.31060774387
2022-01-20 20:52:06.705843,196985.55276423768,199721.78238456495,196112.3893738416,196917.9553223448,45716,16882.540751229833
2022-01-21 20:52:06.705843,196653.12670043675,196653.12670043675,194443.50762803247,195096.60548810178,16286,16726.38935940516
2022-01-22 20:52:06.705843,195856.35532696644,196969.90536145773,192986.32334504015,194815.19230631262,12062,16702.26271487591
2022-01-23 20:52:06.705843,194722.5214952445,197812.4170810055,193051.20461386227,195118.62828024698,40600,16728.27745886891
2022-01-24 20:52:06.705843,200489.17866807137,201465.9393294151,198602.97219246853,199847.85395846498,25426,17133.732335259345
2022-01-25 20:52:06.705843,197589.32030294562,198135.61947223512,195120.09244850022,196842.99608708385,36265,16876.114204996902
2022-01-26 20:52:06.705843,199097.0753489773,200726.3689961334,196795.3228499186,197476.12839916727,16263,16930.395095950556
2022-01-27 20:52:06.705843,201700.87099552265,203585.23638785494,199518.67954445846,200347.09657854555,31706,17176.53434315377
2022-01-28 20:52:06.705843,197582.31181887546,199758.77087414678,196171.77955429308,197794.97062919187,17072,16957.73067808572
2022-01-29 20:52:06.705843,205143.03700982864,205143.03700982864,202065.55889862822,202329.17498176795,7110,17346.465619150204
2022-01-30 20:52:06.705843,200862.14661415684,200871.24906501223,197674.31785330857,200007.29214949932,47948,17147.401590320587
2022-01-31 20:52:06.705843,197361.1147140212,198913.5270717526,194558.544837171,196512.51355809136,48189,16847.780654843224
2022-02-01 20:52:06.705843,194986.1572473956,197977.087682632,194126.56455085328,195954.4154996294,31165,16799.932741737775
2022-02-02 20:52:06.705843,200210.47922458057,201169.10839076238,198678.7841706655,200885.74802106852,22950,17222.715022382417
2022-02-03 20:52:06.705843,200148.60516714482,200543.6445653624,198279.36034803654,200165.820051465,45583,17160.992802766206
2022-02-04 20:52:06.705843,204684.4369780347,206955.23745595195,202988.34471497798,204671.3159324979,12488,17547.266455118133
2022-02-05 20:52:06.705843,201753.98288700607,204620.87902298925,201753.98288700607,202127.88676953223,20444,17329.208399308318
2022-02-06 20:52:06.705843,203932.61601249632,205361.21057129718,203443.86996907802,205139.6422700228,28738,17587.417890091117
2022-02-07 20:52:06.705843,206931.62095762856,208323.2890519363,205184.75570444114,206080.41430552854,35637,17668.07392880046
2022-02-08 20:52:06.705843,202931.95611824177,203915.1443583453,200668.1870586536,202306.49262169073,44240,17344.520972367176
2022-02-09 20:52:06.705843,201411.0200305077,203744.82424462392,201397.8915621944,202481.8706170871,43299,17359.556808735175
2022-02-10 20:52:06.705843,201196.6152641647,204805.85697819307,200171.40534738367,201671.7657344768,36339,17290.103372297395
2022-02-11 20:52:06.705843,203088.82467012721,205791.66613030492,203088.82467012721,204664.81898579275,6592,17546.709446655757
2022-02-12 20:52:06.705843,207271.5690634566,208680.54873692343,204447.2098451739,207337.92737833294,13191,17775.885406235677
2022-02-13 20:52:06.705843,206252.56401616783,208380.6884070126,206252.56401616783,207704.4966652677,23072,17807.31281423763
2022-02-14 20:52:06.705843,206915.97760107217,207558.23321282014,206499.60897007992,207064.73707715046,42365,17752.46374118231
2022-02-15 20:52:06.705843,207119.1168080944,207630.35646716572,207119.1168080944,207522.38811925845,48877,17791.699941637384
2022-02-16 20:52:06.705843,207601.3297840302,207601.3297840302,204916.24064281507,205586.59076043422,9935,17625.73651924162
2022-02-17 20:52:06.705843,202170.3965403585,206080.0840220013,199884.32492960038,202243.42863239307,32442,17339.11425174838
2022-02-18 20:52:06.705843,209232.7521986495,209490.06937268682,206493.97781992867,208177.19669938233,16975,17847.839223198072
2022-02-19 20:52:06.705843,203083.502876126,206056.42283107742,203083.502876126,204773.25118008704,34600,17556.00575960966
2022-02-20 20:52:06.705843,204009.90360529788,205316.35544131376,202353.987453996,203789.00776215378,36458,17471.62275052759
2022-02-21 20:52:06.705843,207484.8703247743,208846.65128075238,205275.32563220704,206396.7403884093,27839,17695.193791873226
2022-02-22 20:52:06.705843,207071.30517530642,207071.30517530642,202026.39330986835,204179.68545635522,33046,17505.117065874078
2022-02-23 20:52:06.705843,202228.76708420573,204848.02049726213,200316.48447483816,202806.2886946341,46933,17387.37042992405
2022-02-24 20:52:06.705843,204368.53949500373,204368.53949500373,202704.5097340012,203217.09514610597,42758,17422.590461771775
2022-02-25 20:52:06.705843,203206.75685280736,204370.27928975708,201491.82109076873,202559.82405914593,24394,17366.240059940494
2022-02-26 20:52:06.705843,207003.4052362758,207091.38374474118,204348.76452811295,205270.26488411732,34635,17598.616673878372
2022-02-27 20:52:06.705843,207223.98830040917,208609.71570617153,206220.8827512302,207112.25606776684,36865,17756.53772871801
2022-02-28 20:52:06.705843,204901.98252503164,207212.37426187846,203424.25700213667,204943.81072977636,8848,17570.62849192184
2022-03-01 20:52:06.705843,205540.31317917752,207341.69216444044,203529.61844870402,205977.65537354,29401,17659.264006647805
2022-03-02 20:52:06.705843,201449.55389386992,202232.6376461252,199848.5191339954,201777.392364633,37174,17299.159153346453
2022-03-03 20:52:06.705843,203904.8097343742,207881.83218626463,203295.41583013185,205775.06192222025,46865,17641.89488359227
2022-03-04 20:52:06.705843,205255.5175956007,206151.91750486646,203365.49064765775,204869.7716961984,32715,17564.28083815144
2022-03-05 20:52:06.705843,209764.5108957473,209764.5108957473,206866.24124961256,207871.83400295005,14598,17821.659293805733
2022-03-06 20:52:06.705843,203188.3541809737,205682.7246901426,201879.98834605108,204232.77222571528,49795,17509.668400695755
2022-03-07 20:52:06.705843,207947.78663776847,209709.2506418805,207734.7130330219,208314.5101560641,16902,17859.611638894385
2022-03-08 20:52:06.705843,207715.09339392674,210203.39043123735,206600.30526713282,209162.430678059,14824,17932.307156898063
2022-03-09 20:52:06.705843,208398.2099058584,212256.12295150885,206400.7656966702,209333.6303040738,6881,17946.984765438425
2022-03-10 20:52:06.705843,209752.53741247265,210992.4503337683,208120.68908437752,208980.28817014644,48265,17916.691372612007
2022-03-11 20:52:06.705843,206033.76513811975,206033.76513811975,204232.58619182432,204517.07631498753,23488,17534.04289394612
2022-03-12 20:52:06.705843,206533.20120018814,206626.76336547488,204699.75638348178,205979.04059982597,16360,17659.38276747479
2022-03-13 20:52:06.705843,205016.08957956114,206092.32678555138,205016.08957956114,205344.57736911462,12977,17604.9877717005
2022-03-14 20:52:06.705843,202597.0021978149,205405.9108771233,201471.68827824452,203361.47810731837,7806,17434.968973535524
2022-03-15 20:52:06.705843,206294.6144217587,208817.55407913378,206294.6144217587,207299.67380261782,9468,17772.605778688085
2022-03-16 20:52:06.705843,206009.77049457844,207117.94259770276,203023.943373253,205313.53463756162,9456,17602.32635781564
2022-03-17 20:52:06.705843,203986.83021051192,206947.50081077023,203900.2504775567,204893.65992547217,37480,17566.328868781908
2022-03-18 20:52:06.705843,213207.64364966948,213207.64364966948,210607.77642217494,212223.4446067402,40087,18194.73976395235
2022-03-19 20:52:06.705843,213311.6277794987,213311.6277794987,210837.68537601054,211853.72145519455,15517,18163.04196289391
2022-03-20 20:52:06.705843,210183.77988225062,212319.30583726024,209572.05294859933,210528.6578381448,21114,18049.439115067285
2022-03-21 20:52:06.705843,210066.70447873484,213272.79165739426,210066.70447873484,211864.51586587453,33312,18163.967409625733
2022-03-22 20:52:06.705843,211929.38914418683,212783.9462276486,211348.45864428894,211446.68521556532,35680,18128.14516594353
2022-03-23 20:52:06.705843,209156.72887022397,212955.1101397689,209156.72887022397,210874.9119371343,10561,18079.124823142516
2022-03-24 20:52:06.705843,208479.0816532357,210549.57428234315,207848.39787188458,209583.45997123196,15676,17968.403632650203
2022-03-25 20:52:06.705843,211879.42526408815,214910.67965359226,211879.42526408815,213931.84509331192,46671,18341.207569728387
2022-03-26 20:52:06.705843,215869.30856796747,217874.71149332402,213859.29191904847,215215.46910846178,6432,18451.257639614352
2022-03-27 20:52:06.705843,210393.67198138358,214698.8294133817,210278.28313724423,212201.4884291678,11837,18192.857375614523
2022-03-28 20:52:06.705843,209821.07326251527,210677.1874579362,206380.29424184992,209043.00047609402,26955,17922.067942051955
2022-03-29 20:52:06.705843,213138.5200594314,213680.93299987938,211640.57097742683,212903.6837843226,20169,18253.059309355507
2022-03-30 20:52:06.705843,212869.62683435823,215230.96563482334,210021.76495720973,212566.9360930915,33753,18224.188622521564
2022-03-31 20:52:06.705843,212046.41051693074,215836.36983545247,211215.03261153935,212849.51890148036,20591,18248.41554367973
2022-04-01 20:52:06.705843,208080.35464857644,211045.34003040768,206145.51060619278,208720.71688492037,22251,17894.437318666012
2022-04-02 20:52:06.705843,212075.59934490148,213685.17508549654,209595.5147581523,212035.84425390713,26790,18178.656057433738
2022-04-03 20:52:06.705843,212123.0098355339,212191.6263132603,210505.0009693861,212060.8006215952,39247,18180.79566371701
2022-04-04 20:52:06.705843,214233.19992370228,214233.19992370228,210438.01311845903,212569.35855973008,33302,18224.396309990578
2022-04-05 20:52:06.705843,212023.76949387774,215416.28412606483,211579.61240733476,213108.1374006684,38803,18270.58791157994
2022-04-06 20:52:06.705843,207691.31104404796,210344.53990061345,206873.78419952147,209552.33334196257,49402,17965.735025888425
2022-04-07 20:52:06.705843,211596.47889859186,213230.38473012447,210093.7980775489,211086.32259763722,26621,18097.249879769995
2022-04-08 20:52:06.705843,212082.54257803332,213676.16207061353,207898.78044403656,210278.63860380737,42693,18028.003995525323
2022-04-09 20:52:06.705843,211295.55789585647,213716.1219201283,210513.96152963076,211389.0281244723,36143,18123.201999697558
2022-04-10 20:52:06.705843,207761.68532366783,210735.11949072735,206775.2635134753,208414.70142107786,23522,17868.20142498953
2022-04-11 20:52:06.705843,215750.07507175134,215750.07507175134,211323.9821853483,212789.43949155984,28299,18243.26470263716
2022-04-12 20:52:06.705843,208118.35991623116,210597.03832924523,207344.24392063232,208366.61239614984,14903,17864.078566199405
2022-04-13 20:52:06.705843,215899.7450619834,216775.34002641926,215333.76658931668,215393.3517711611,19171,18466.508210833428
2022-04-14 20:52:06.705843,209465.4208531825,209993.75784753016,207409.27775961152,209187.25015913218,21665,17934.43502736044
2022-04-15 20:52:06.705843,212492.72972176905,214271.20857748136,210041.05847502797,212706.41559258013,34435,18236.14674147635
2022-04-16 20:52:06.705843,213871.00711617936,217031.22135694438,212774.06922896698,214522.64628285402,33789,18391.85924921588
2022-04-17 20:52:06.705843,218775.7644567105,219190.28104159213,217443.8831015396,217716.96828586207,6730,18665.720874988176
2022-04-18 20:52:06.705843,215887.6773800008,218399.17462720437,214133.08924788024,216422.90832649588,29935,18554.776091091895
2022-04-19 20:52:06.705843,216120.12016113402,216120.12016113402,214322.97881755186,215843.96983223798,35912,18505.141446522463
2022-04-20 20:52:06.705843,216535.23280015663,217694.32487581912,215602.4976681804,217654.3065489158,13526,18660.34864102502
2022-04-21 20:52:06.705843,216042.7713345965,218771.35981901558,213121.59685965403,216229.42920201086,5065,18538.188374657995
2022-04-22 20:52:06.705843,210329.49063154866,214428.1153561246,210329.49063154866,213172.53645373465,28574,18276.109092398376
2022-04-23 20:52:06.705843,215493.8762508608,216930.15258036536,212479.41464661254,214964.03123732802,34487,18429.70089483265
2022-04-24 20:52:06.705843,219557.16446641524,222862.9199060516,218173.9751858974,220319.42649883457,29854,18888.83972040763
2022-04-25 20:52:06.705843,211736.8071729319,213935.3309188761,210585.82930894857,212718.67469115878,49277,18237.19776158769
2022-04-26 20:52:06.705843,220273.4098259511,220273.4098259511,217410.47736655732,219240.30246890875,36546,18796.322228130037
2022-04-27 20:52:06.705843,213843.536504947,215541.16967960307,209728.3497410009,213799.45931586734,41058,18329.85762310248
2022-04-28 20:52:06.705843,218089.8164161505,218294.90478088547,216908.56821044334,218246.671525483,16504,18711.134390044837
2022-04-29 20:52:06.705843,214341.22033438346,218483.7491351573,213732.06628048653,215761.96322520787,32963,18498.110701749647
2022-04-30 20:52:06.705843,215772.99365931097,217703.9689323988,214631.27810653087,216298.39248491125,5505,18544.10086461859
2022-05-01 20:52:06.705843,215891.17289590204,217820.05249162536,213480.49038299164,215762.80292113198,38096,18498.182692140945
2022-05-02 20:52:06.705843,214162.91216956472,215603.8386417875,214162.91216956472,214433.42794846112,8502,18384.21021506011
2022-05-03 20:52:06.705843,216193.60667792897,216936.54746719205,215400.81074646657,216556.57822622184,23702,18566.23613050599
2022-05-04 20:52:06.705843,216024.54936829652,218803.35376083333,212739.03045358378,215826.13134425663,45462,18503.61208369827
2022-05-05 20:52:06.705843,216368.88727495738,217516.35286708886,215566.38294547386,217466.7551064722,47703,18644.26912778397
2022-05-06 20:52:06.705843,212899.91730212927,216470.56716210672,212899.91730212927,215231.07888529272,24833,18452.59592637969
2022-05-07 20:52:06.705843,215166.17176108217,215166.17176108217,213219.26387235723,213877.5798876346,18892,18336.555202986507
2022-05-08 20:52:06.705843,213263.9007408043,217778.9152347076,213263.9007408043,215218.5368009127,47506,18451.52064479704
2022-05-09 20:52:06.705843,211348.79962519585,215111.46737339022,210909.2276985864,212182.1669348659,45426,18191.2008689014
2022-05-10 20:52:06.705843,214631.5333310442,218014.90329804475,213023.09368301093,216065.44992884411,19359,18524.129794996923
2022-05-11 20:52:06.705843,214229.07585521232,215451.72215052188,211006.4184442785,213813.11064110987,33695,18331.02800421038
2022-05-12 20:52:06.705843,218578.86118575284,218850.5840036026,214950.040474833,216849.44783348189,32283,18591.344978865047
2022-05-13 20:52:06.705843,212976.5927501525,213262.28539462024,211176.72578746497,212856.172408169,20286,18248.98597463726
2022-05-14 20:52:06.705843,216866.79979262577,218595.9168808723,216866.79979262577,217576.70943071882,43477,18653.695938847635
2022-05-15 20:52:06.705843,211944.3961712574,213272.42485433622,210922.5294014024,211600.75953878835,16270,18141.354555794613
2022-05-16 20:52:06.705843,209648.7460105226,212864.3053407925,207268.70553698394,210750.60945953903,49781,18068.467889192303
2022-05-17 20:52:06.705843,211232.12392537342,212286.37774580516,208107.86216618828,210364.7628017266,33227,18035.387757349676
2022-05-18 20:52:06.705843,213893.82395424604,215859.8268056643,213706.78643873637,214477.21244506942,12743,18387.964029927076
2022-05-19 20:52:06.705843,214716.91083938928,217990.4766973667,214716.91083938928,215199.0829848629,26952,18449.852793626793
2022-05-20 20:52:06.705843,211859.7435678008,214721.03821978817,209888.16541650303,212864.17770161646,24266,18249.672299521302
2022-05-21 20:52:06.705843,214901.46417984026,214901.46417984026,211894.36262471823,214047.20243701147,20659,18351.09760262444
2022-05-22 20:52:06.705843,210347.39088932375,211803.2523538358,210152.01669518332,210885.6594474948,45107,18080.046248927883
2022-05-23 20:52:06.705843,211220.9048023652,213121.6126952942,208406.05859070635,210833.8595360846,48277,18075.605241433866
2022-05-24 20:52:06.705843,213499.84576225423,214852.24027983754,212911.23689779255,213189.33942211836,34274,18277.54967610754
2022-05-25 20:52:06.705843,211703.0308862458,214427.58299759318,211703.0308862458,212864.41351778604,27060,18249.692516956966
2022-05-26 20:52:06.705843,211147.32725121276,213239.7034079218,211147.32725121276,212469.56565568433,44364,18215.84067692767
2022-05-27 20:52:06.705843,211937.22894212013,213981.90321051245,209681.39961179503,211364.3295740713,5642,18121.08449709116
2022-05-28 20:52:06.705843,209033.06183312263,211130.98600720929,207245.42128320105,210715.5608942399,5019,18065.46303962962
2022-05-29 20:52:06.705843,214649.31943408027,215738.60442127121,211951.81354859195,214690.07508183343,43931,18406.213570116037
2022-05-30 20:52:06.705843,213989.95151127857,215141.23082659126,213989.95151127857,214139.71751604215,28846,18359.02927949607
2022-05-31 20:52:06.705843,215221.9662099417,216490.7743350944,213985.58095694336,214871.87528819198,13393,18421.80000756104
2022-06-01 20:52:06.705843,214984.08423619275,217647.65144791832,213457.728506401,214644.97943338403,20046,18402.3473451118
2022-06-02 20:52:06.705843,215000.85463308572,215000.85463308572,210940.03691586433,213422.5062272383,16297,18297.539971471047
2022-06-03 20:52:06.705843,212787.2144277375,215894.39795365446,211451.79699619158,213652.01588793527,42781,18317.216725646027
2022-06-04 20:52:06.705843,213932.47889937545,216317.21634231563,211242.8991102608,214283.88345436988,7012,18371.389185045427
2022-06-05 20:52:06.705843,212637.4386612049,214306.00144888024,211602.33501232747,212682.93566257018,42375,18234.1337159268
2022-06-06 20:52:06.705843,210452.75826977167,212667.99913080363,209415.06929264413,210616.18341347645,16007,18056.943022417392
2022-06-07 20:52:06.705843,216414.546123978,217321.66952074924,214003.93495474936,217062.1871484327,23447,18609.58394619622
2022-06-08 20:52:06.705843,212649.9756302496,214698.88780385017,209996.12750384462,212435.59501366626,44032,18212.928241912403
2022-06-09 20:52:06.705843,210832.38067364725,212671.57223276547,208738.89077748125,211400.8593258708,45211,18124.21633452253
2022-06-10 20:52:06.705843,207457.17734420576,209301.19321190528,206058.39290110001,207987.44116691445,7337,17831.5707447629
2022-06-11 20:52:06.705843,213034.3677661994,214434.63620071588,210568.85770155388,212280.59475588426,15827,18199.639468097073
2022-06-12 20:52:06.705843,211129.00388465973,211129.00388465973,208970.1961096543,210041.56377961257,18238,18007.67865051548
2022-06-13 20:52:06.705843,208863.43741220958,211344.37591071188,206438.27873779176,208542.55921784998,23437,17879.16317025463
2022-06-14 20:52:06.705843,211009.091371493,212463.71562427757,208826.69004056233,210424.7097238147,20822,18040.52723969605
2022-06-15 20:52:06.705843,208177.87572391224,211974.5364743844,208177.87572391224,210030.40596077818,35522,18006.72204739182
2022-06-16 20:52:06.705843,207115.22386124873,208831.90261360118,205194.44667100097,206580.7876430955,38120,17710.97287749447
2022-06-17 20:52:06.705843,207568.3512539319,208511.02489314633,204940.5158258274,207757.00386438,39514,17811.81446025206
2022-06-18 20:52:06.705843,211211.92602487782,211876.54238559882,207958.23567199538,210252.2182358598,48560,18025.738874816514
2022-06-19 20:52:06.705843,209893.77508804624,212386.87736117828,208379.0709265314,209426.09481383214,37401,17954.912106810025
2022-06-20 20:52:06.705843,207961.12343120066,211867.89026842217,207620.67203173065,208457.20777686252,31103,17871.845659881903
2022-06-21 20:52:06.705843,209336.09151675607,209336.09151675607,208005.3908018107,208645.22306957428,28662,17887.964940807124
2022-06-22 20:52:06.705843,208951.159087968,212455.870422673,208356.40389901085,209803.4446635705,19153,17987.2637743116
2022-06-23 20:52:06.705843,210084.6853822156,214665.809806192,208853.02703237665,211262.14080299545,12478,18112.323457046936
2022-06-24 20:52:06.705843,207025.0827494107,210215.3740206703,206585.37482122806,207503.52741265073,44528,17790.082940042073
2022-06-25 20:52:06.705843,205850.71959629928,205850.71959629928,202359.18821776475,204865.33753403317,45594,17563.900680215465
2022-06-26 20:52:06.705843,205709.786189071,206359.88754434863,202039.79405699385,204690.48433236583,46567,17548.90983645112
2022-06-27 20:52:06.705843,208432.6301139171,208689.011213387,206586.9279455768,208207.32218563583,17113,17850.421998082635
2022-06-28 20:52:06.705843,210410.5691979869,210410.5691979869,209616.13428334324,209763.92640191413,35670,17983.875720328713
2022-06-29 20:52:06.705843,207697.31114951478,208069.87812707975,205480.139313968,205982.2444007673,35856,17659.657441766743
2022-06-30 20:52:06.705843,205935.7290404662,206302.80529391547,202173.16617184947,204729.3617594012,12741,17552.242949194202
2022-07-01 20:52:06.705843,202787.77528139812,203428.98505484496,201201.93506395677,202929.63875763697,43290,17397.945709673953
2022-07-02 20:52:06.705843,208804.87968336523,209282.63345157672,207040.88852754797,207372.59487910126,44100,17778.85758565683
2022-07-03 20:52:06.705843,204096.16082476283,204096.16082476283,200693.56395483797,201755.14705446066,18284,17297.25197654841
2022-07-04 20:52:06.705843,203032.02301265072,203703.4078909044,200654.79525346623,202799.8632873197,37024,17386.819554811358
2022-07-05 20:52:06.705843,204655.92586255987,206355.91671040433,201845.48193935642,204022.4195172302,16506,17491.634046401767
2022-07-06 20:52:06.705843,202001.49939818893,204330.22518362876,202001.49939818893,202780.83690478108,33918,17385.188349175332
2022-07-07 20:52:06.705843,206304.50944662493,206577.38792270652,204973.7074447935,205746.93244230346,35897,17639.483234079515
2022-07-08 20:52:06.705843,205158.86097150648,207249.80294240985,202566.77282654415,204437.1719168306,15399,17527.19237970084
2022-07-09 20:52:06.705843,206897.4664222731,208630.88345012764,204761.5672568831,206695.70748539912,48868,17720.825401697457
2022-07-10 20:52:06.705843,211059.2754518345,211359.52426967386,209090.36045539973,209496.92869956017,14503,17960.984970812773
2022-07-11 20:52:06.705843,207710.4423970334,208973.08253592488,206164.30389626024,208729.6097842783,20524,17895.19974145047
2022-07-12 20:52:06.705843,205866.9833709832,206644.2052576557,205214.37011907322,205887.6668338202,14404,17651.5489397994
2022-07-13 20:52:06.705843,207562.73884228477,211000.02102748276,207562.73884228477,207967.347594913,26905,17829.848044831364
2022-07-14 20:52:06.705843,206413.91580102214,209620.04384055565,203533.04080087144,206175.66295648486,8961,17676.239965405082
2022-07-15 20:52:06.705843,208198.04044043136,209358.3675273842,204503.58723884603,206975.94177838342,35265,17744.85097551298
2022-07-16 20:52:06.705843,208416.39059065378,210627.47010914434,206236.63728964352,208186.43278080053,47791,17848.631068312803
2022-07-17 20:52:06.705843,203898.2722471325,208159.58936810878,203858.89866342075,205505.1413237972,31321,17618.753542849554
2022-07-18 20:52:06.705843,205248.7602821284,208586.58445034875,205248.7602821284,205862.8803937344,28145,17649.42390206914
2022-07-19 20:52:06.705843,203811.02018974078,205644.6875328946,201481.98312647291,203489.64069245738,46468,17445.956849490518
2022-07-20 20:52:06.705843,200758.57500984406,201383.55779631183,199455.720010881,199638.48589464708,26435,17115.782398375093
2022-07-21 20:52:06.705843,201719.66133078685,203860.56927352498,201719.66133078685,202295.31978100332,46429,17343.56308136174
2022-07-22 20:52:06.705843,202403.22131891965,202560.96190785425,199519.29877521854,201778.67466444333,18837,17299.26908988712
2022-07-23 20:52:06.705843,205572.2299591701,210342.74228836803,205572.2299591701,207217.0352232247,37214,17765.520852471254
2022-07-24 20:52:06.705843,201388.1320725638,203897.76387038955,199794.15141312103,202066.8396608952,47404,17323.97459369815
2022-07-25 20:52:06.705843,203835.02116569446,205477.65283301543,201243.11211036876,202835.65163906294,23990,17389.88782913777
2022-07-26 20:52:06.705843,200485.25318453414,200916.47432954793,198231.28733717167,199171.19736003425,41940,17075.719938274542
2022-07-27 20:52:06.705843,203531.7196299808,205981.58855153268,200384.66852430964,203408.86134554914,13159,17439.03132249221
2022-07-28 20:52:06.705843,206290.9903744383,206575.4437439921,203028.71771742802,204569.80286763335,49254,17538.563345990515
2022-07-29 20:52:06.705843,202565.14354687798,205354.37390859297,202565.14354687798,203529.73348724845,49290,17449.394160429394
2022-07-30 20:52:06.705843,203451.93600482415,205001.36937568776,203279.4464238185,204522.79655401877,42587,17534.53331224441
2022-07-31 20:52:06.705843,203549.42440488643,204902.21518666932,200246.8862555933,204642.09861412147,34043,17544.76154099121
2022-08-01 20:52:06.705843,205712.44410034816,205712.44410034816,203570.05215438476,204863.08797887794,34084,17563.707817119164
2022-08-02 20:52:06.705843,201489.16353513167,204440.2952275972,199628.25297468106,202755.3928429886,48436,17383.006930983247
2022-08-03 20:52:06.705843,209412.36975234078,211432.69686948246,208425.60962434093,208999.45592721176,31775,17918.334698835028
2022-08-04 20:52:06.705843,202349.25604578233,203220.42731895763,200926.37997456157,202358.31512802705,38778,17348.963917011923
2022-08-05 20:52:06.705843,206021.1211330667,207502.91682593935,201823.93271912853,204821.13329059203,41651,17560.11087882305
2022-08-06 20:52:06.705843,199623.33390863132,199867.4951870614,197653.77845188882,198696.41358269125,21110,17035.014881917974
2022-08-07 20:52:06.705843,205233.5648915931,206052.95085701626,204329.19924683083,205436.34643370332,18436,17612.855489857968
2022-08-08 20:52:06.705843,201103.31010910042,203876.73722320155,199671.5241634704,202019.73826395592,47527,17319.9364080895
2022-08-09 20:52:06.705843,201935.90650992157,203818.22644232036,198616.15245097637,201515.74599757628,20190,17276.727194579584
2022-08-10 20:52:06.705843,201350.10290367503,204251.29642682278,199710.58321110727,202288.83170798013,5227,17343.006833674564
2022-08-11 20:52:06.705843,201772.558157475,203041.31424580686,200344.76774748106,202391.76194233523,18884,17351.831442244104
2022-08-12 20:52:06.705843,200068.09000665316,200404.70887666265,198531.17143783465,199988.35100310954,34876,17145.77769231049
