Date,USD_PKR_Rate,Open_USD_per_oz,High_USD_per_oz,Low_USD_per_oz,Close_USD_per_oz,Open_PKR_per_oz,High_PKR_per_oz,Low_PKR_per_oz,Close_PKR_per_oz,Open_PKR_per_tola,High_PKR_per_tola,Low_PKR_per_tola,Close_PKR_per_tola,Volume,Close_PKR_per_gram,Close_USD_per_gram
2021-09-30 21:30:06.374644,170.30388148844688,1864.2855002757,1882.391159429535,1846.9328516949515,1858.062053999567,317495.05689958273,320578.52093038766,314539.83349217626,316435.1798425224,119060.64633734353,120216.94534889537,117952.4375595661,118663.19244094592,12593,10173.456142056406,59.73803764848223
2021-10-01 21:30:06.374644,170.4617381099507,1834.0178580170864,1853.1542890769094,1822.6211589324762,1843.9078305543776,312629.8718022813,315891.90110196,310687.17066760256,314315.7337108476,117236.20192585548,118459.462913235,116507.68900035096,117868.40014156786,5390,10105.315512823034,59.28296913705459
2021-10-02 21:30:06.374644,171.71613799189754,1844.2639845504134,1856.4690252513249,1844.2639845504134,1851.3908859976912,316689.88886454556,318785.69131774,317822.99783390266,317913.692856921,118758.70832420458,119544.6342441525,118758.70832420458,119217.63482134537,34851,10220.990639690104,59.52355477671938
2021-10-03 21:30:06.374644,174.33252543355007,1840.9526764809223,1848.8636844345783,1813.9779450314054,1837.0314776285811,320937.92929457244,322317.0752898582,316235.35623808636,320254.33679591666,120351.72348546467,120868.90323369682,118588.25858928238,120095.37629846875,33855,10296.242823942794,59.061889421723635
2021-10-04 21:30:06.374644,171.0843354841759,1862.7699102418742,1872.8394876263771,1831.9300223306834,1853.1578897585484,318690.75225364906,320413.4992090832,313414.5305239565,317046.286116599,119509.0320951184,120155.06220340621,117530.4489464837,118892.35729372462,33501,10193.103334509999,59.58036522444575
2021-10-05 21:30:06.374644,176.44552091412461,1825.0041317517987,1847.3971269827541,1813.223618127636,1832.069114203212,322013.8046973758,325964.94840572926,319935.1858343245,323260.3892062646,120755.17676151593,122236.85565214847,119975.6946878717,121222.64595234921,14101,10392.888027464782,58.90234585185628
2021-10-06 21:30:06.374644,173.66227020527825,1876.1541203384315,1880.6885773555932,1844.641848630059,1857.290829642081,325817.1837929588,326604.6478927074,320344.6911487573,322541.34190708847,122181.44392235955,122476.74295976527,120129.25918078399,120953.00321515818,36057,10369.770508844153,59.71324222811198
2021-10-07 21:30:06.374644,168.8947864938134,1825.0374611748057,1842.529759468515,1824.845414705019,1836.6469965915283,308239.31234833004,311193.6703339322,308206.87670081854,310200.1023538298,115589.74213062377,116697.62637522459,115577.57876280695,116325.03838268617,6945,9972.997117857181,59.049528078561195
2021-10-08 21:30:06.374644,173.46881051747837,1866.4476867045228,1880.3147065084665,1865.432892680629,1870.6996544375777,323770.4601057327,326175.95553654514,323594.4249934876,324508.04389074445,121413.92253964976,122315.98332620443,121347.90937255786,121690.51645902917,5830,10433.000382289882,60.144345634336254
2021-10-09 21:30:06.374644,173.23538442229966,1872.5363698029028,1906.923798127788,1872.273590314913,1886.6946000332764,324389.5578675433,330346.67723269906,324344.03516192315,326842.26432424155,121646.08420032874,123880.00396226216,121629.01318572118,122565.84912159058,22773,10508.046049519084,60.65859469298556
2021-10-10 21:30:06.374644,172.39515706014674,1854.6727034934272,1861.884973434663,1826.6399304247777,1856.8678362096146,319736.59201391635,320979.9524231959,314903.8776979151,320115.02226329135,119901.22200521863,120367.48215869846,118088.95413671815,120043.13334873426,7747,10291.76383305335,59.699642683608424
2021-10-11 21:30:06.374644,174.52919185435866,1875.4561298735134,1892.5143326862974,1849.2567665930062,1862.4905787187133,327321.84270512743,330298.9970565303,322749.28900468175,325058.9755401338,122745.69101442279,123862.12389619887,121030.98337675566,121897.11582755017,48427,10450.71294817817,59.88041791819934
2021-10-12 21:30:06.374644,172.00481856150458,1870.2064881151014,1870.2064881151014,1833.3083514780271,1855.624481926113,321684.5276607867,320005.3921566412,315337.8703632691,319176.352331987,120631.69787279502,120631.69787279502,118251.70138622592,119691.13212449513,23404,10261.585401619952,59.6596679449616
2021-10-13 21:30:06.374644,171.29216523477461,1885.5303577118643,1896.3917742558972,1879.0695553723344,1883.8755270247846,322976.57758836437,324837.0531457085,321869.89276647236,322693.1180568775,121116.21659563664,121813.8949296407,120701.20978742713,121009.91927132907,29245,10374.65014328953,60.56795945873566
2021-10-14 21:30:06.374644,171.47333534972722,1926.4097493941963,1940.9998478682976,1907.1021851870396,1915.9411202660701,330327.904978855,332829.7178272901,327017.17254677485,328532.8142257159,123872.96436707061,124811.1441852338,122631.43970504057,123199.80533464346,6332,10562.397576701258,61.59889145163953
2021-10-15 21:30:06.374644,170.42625121851364,1926.0181447522807,1931.74313770374,1884.408107604806,1911.2148101425516,328244.05218896776,329219.7412759374,321152.60954486055,325721.17536589835,123091.5195708629,123457.40297847653,120432.2285793227,122145.44076221189,5837,10472.002808831608,61.44693716599584
2021-10-16 21:30:06.374644,173.55094039078537,1928.0751736647314,1948.9479273473976,1919.8039783828779,1933.9837709861918,334619.259533641,338241.7455638129,333183.78581431945,335644.70215517085,125482.22232511538,126840.65458642984,124943.91968036979,125866.76330818907,23724,10791.04623698466,62.17897570968514
2021-10-17 21:30:06.374644,171.8978219603088,1873.6109489488556,1886.592445935182,1873.6109489488556,1881.2939664483101,322069.64132529555,324301.1323830294,323218.1992362096,323390.3352995347,120776.11549698583,121612.92464363601,120776.11549698583,121271.37573732552,15145,10397.065821101296,60.48496042079863
2021-10-18 21:30:06.374644,177.00006009578453,1909.8355053819528,1923.4288693240244,1904.6698558357762,1909.600437984128,338040.99922566867,340447.0254603192,337126.67894556164,337999.3922821271,126765.37470962576,127667.6345476197,126422.50460458561,126749.77210579766,42475,10866.750009070445,61.39503393457739
2021-10-19 21:30:06.374644,174.89623514607695,1880.0793000105768,1883.4825870880147,1864.8784426124155,1873.1914713348526,328818.7913479216,329414.0134448868,326160.2186179908,327614.1360442062,123307.0467554706,123530.25504183254,122310.08198174654,122855.30101657733,49393,10532.861884137288,60.22445934813936
2021-10-20 21:30:06.374644,173.79207011578364,1902.1851314687449,1922.827729456967,1902.1851314687449,1909.3506140238983,330584.6917414172,334172.21157835826,331683.8183954047,331829.9957880559,123969.25940303146,125314.57934188435,123969.25940303146,124436.24842052095,24164,10668.402642362907,61.38700191373634
2021-10-21 21:30:06.374644,175.55655919998006,1924.552324402359,1925.2413952726208,1899.0426927819976,1918.4282398361156,337867.784072402,337988.7549834301,333389.4009186723,336792.66085770255,126700.41902715075,126745.78311878629,125021.02534450212,126297.24782163845,32742,10827.953345476548,61.67885414297798
2021-10-22 21:30:06.374644,180.9913514865575,1913.2277508667712,1938.5708518707327,1908.4388011186172,1915.4700442070302,346277.6763309637,350864.55843253096,345410.91784384404,346683.51203304646,129854.12862411138,131574.2094121991,129529.09419144152,130006.31701239242,35992,11145.946245918418,61.58374601594773
2021-10-23 21:30:06.374644,171.56992104554115,1954.643411866075,1973.530555651072,1929.4912494704465,1955.5352861602898,335358.01584604965,338598.4816140174,331042.6613297071,335511.03464829066,125759.25594226862,126974.43060525652,124140.99799864014,125816.637993109,34907,10786.74879913486,62.87187249538765
2021-10-24 21:30:06.374644,177.26704205090658,1999.254291631122,2009.9142919338608,1973.7753324021226,1986.8299194923084,354401.8945850296,356291.56130695785,349885.31484796916,352199.4628866424,132900.71046938607,133609.3354901092,131206.99306798843,132074.79858249088,11730,11323.285200830836,63.8780175701226
2021-10-25 21:30:06.374644,177.67544948710486,1949.252069338386,1956.462002688684,1938.4703292272713,1941.2776659615408,346334.23758336704,347615.26573215326,344418.58706287155,344917.3818789946,129875.33909376264,130355.72464955747,129156.97014857683,129344.01820462296,41349,11089.164798064383,62.41347970361988
2021-10-26 21:30:06.374644,176.2051256794018,1965.0816434346611,1965.0816434346611,1948.3962087804541,1954.603156079177,346257.4579516899,344478.5251901954,343317.3988414299,344411.0947702868,129846.54673188372,129846.54673188372,128744.02456553621,129154.16053885756,5759,11072.887563345126,62.84190383973434
2021-10-27 21:30:06.374644,176.7227386399482,1934.6757014675234,1973.3274259689151,1933.983007097626,1935.629542889078,341901.18834350357,348731.82695054635,341778.77349741483,342069.75381174893,128212.94562881385,130774.43510645488,128167.04006153057,128276.15767940585,41177,10997.612969770735,62.23188846557712
2021-10-28 21:30:06.374644,180.51307860009598,1926.6078664342672,1937.1033562398018,1910.0357517020686,1928.0118994974346,347777.9172252121,349672.49040142505,344786.43377598893,348031.36355590075,130416.71895945453,131127.1839005344,129294.91266599586,130511.76133346278,40302,11189.279949713888,61.98697572612196
2021-10-29 21:30:06.374644,175.78084791134816,1930.9574865259478,1991.3775775169916,1910.6396748369418,1957.8792259522836,339425.34426229674,350046.03908758325,335853.8620959002,344157.6704459064,127284.50409836127,131267.2646578437,125945.19828596257,129059.1264172149,43947,11064.739919171374,62.947231853401824
2021-10-30 21:30:06.374644,177.51618923304952,1988.935661241839,1988.935661241839,1947.2616873019124,1978.0546980196793,353068.27921336674,352027.5368258655,345670.47416935355,351136.73208698403,132400.60470501252,132400.60470501252,129626.42781350759,131676.27453261902,24648,11289.118186952934,63.59588785891232
2021-10-31 21:30:06.374644,175.88406952051216,1877.1009649205262,1896.558644547131,1874.352967474071,1884.5411228313847,330152.1566111023,333574.4524872559,329668.82763718773,331460.7618623393,123807.05872916336,125090.41968272097,123625.8103639454,124297.78569837724,38448,10656.53169567706,60.589358844869054
2021-11-01 21:30:06.374644,180.33454316710393,1898.146671405359,1917.892150821325,1898.146671405359,1912.2200511106478,342301.41285204433,345862.204862138,342648.07920692355,344839.3293520148,128363.02981951663,129698.32682330176,128363.02981951663,129314.74850700556,43851,11086.655393261794,61.47925638949468
2021-11-02 21:30:06.374644,179.19297200268093,1927.9762076631298,1950.339082382237,1913.343529733718,1927.278204297386,345479.78660161415,349487.0565850546,342857.71355508483,345354.70930403867,129554.9199756053,131057.64621939548,128571.64258315682,129508.0159890145,21589,11103.224964764619,61.96338689528143
2021-11-03 21:30:06.374644,176.3573231710861,1952.6970826318304,1979.6194717667167,1946.7633558552604,1952.192482721792,344372.43045693875,349120.39093813766,343325.97428619425,344283.440567532,129139.66142135204,130920.14660180162,128747.24035732285,129106.29021282449,24280,11068.783454460261,62.764398949372
2021-11-04 21:30:06.374644,180.56761708429022,1981.0911079813823,1988.4109797752672,1951.9675240494657,1969.4810491693954,357720.90059507446,359042.6324022588,352462.124443534,355624.4999411855,134145.33772315292,134640.98715084704,132173.29666632524,133359.18747794456,17144,11433.400846874534,63.320238853164284
2021-11-05 21:30:06.374644,175.84284317111283,1951.8858306198115,1970.6796440798068,1947.5684619617166,1956.9272394770344,343225.1540015968,346529.9115944299,342465.9756217396,344111.64966863894,128709.43275059879,129948.71684791122,128424.74085815233,129041.8686257396,18165,11063.260341712928,62.91662480032904
2021-11-06 21:30:06.374644,178.46312164521677,1959.4971845957098,1959.4971845957098,1948.6041469319302,1955.4679105266023,349697.98441796395,349566.7332932599,347753.9789122869,348978.9075896269,131136.74415673647,131136.74415673647,130407.7420921076,130867.09034611008,48135,11219.743685366091,62.86970632007981
2021-11-07 21:30:06.374644,180.43389559301838,1942.81937440109,1947.6756579909854,1915.3048568782024,1934.2600922877155,350550.46815677953,351426.7063230088,345585.91657476255,349006.08354158374,131456.4255587923,131785.0148711283,129594.71871553596,130877.2813280939,24454,11220.617397813263,62.187859639195445
2021-11-08 21:30:06.374644,178.84288847150393,1974.695225372466,1987.516404258032,1963.5766732723398,1984.616229411845,353160.19795649924,355453.17462200375,351171.72398329177,354934.4989754393,132435.07423368722,133294.9404832514,131689.3964937344,133100.43711578974,9384,11411.217173850288,63.80684583445095
2021-11-09 21:30:06.374644,179.67768187154525,1989.990581697253,1989.990581697253,1980.822903400117,1986.319023464253,357556.8946655703,357201.7241349837,355909.6674809968,356897.19759340846,134083.83549958887,134083.83549958887,133466.1253053738,133836.44909752818,20169,11474.318338265448,63.86159189365354
2021-11-10 21:30:06.374644,180.21272890007552,1961.6342811971992,1994.0092558924443,1961.6342811971992,1986.289934973418,353511.46691848536,359345.8494563864,357453.9584694649,357954.7295683132,132566.80009443202,134754.6935461449,132566.80009443202,134233.02358811744,26701,11508.318208857805,63.86065667765422
2021-11-11 21:30:06.374644,181.51543158895262,1991.5583136450482,1997.1631877161249,1965.6894032535392,1986.0521856567655,361498.5668358476,362515.9379718608,356802.9604013969,360499.11963767046,135561.96256344285,135943.4767394478,133801.11015052383,135187.16986412642,21117,11590.120873124693,63.853012865329156
2021-11-12 21:30:06.374644,177.87315620097863,1999.6001587351032,2039.840454397132,1999.6001587351032,2016.5101687586541,355675.1913741907,362832.85977005627,357909.6203323803,358683.02822846983,133378.1967653215,136062.3224137711,133378.1967653215,134506.13558567618,13750,11531.733160637534,64.83225903061245
2021-11-13 21:30:06.374644,178.8225451873168,2012.2667129177855,2026.7522890899404,1998.8484101886168,2002.371498731885,359838.65519967413,362429.0027992836,357439.16015355027,358069.16781377775,134939.4956998778,135910.87604973133,134039.68505758134,134275.93793016666,19285,11511.997421996457,64.37769057282573
2021-11-14 21:30:06.374644,181.84349263321602,2025.2811490588629,2032.6230760735757,2001.421050633807,2017.4156195394617,368284.1977090766,369619.27936009015,363945.3940768921,366853.902349859,138106.57414090371,138607.2297600338,136479.52277883454,137570.21338119713,39205,11794.428444890014,64.86136992748281
2021-11-15 21:30:06.374644,180.70967908204307,2010.5182083627992,2034.7256588412868,1999.9283068459338,2012.4219333987414,363320.10022184567,367694.6208292076,361406.40251722245,363664.1217621512,136245.0375831921,137885.48281095285,135527.40094395843,136374.0456608067,44290,11691.876342661755,64.70081930968352
2021-11-16 21:30:06.374644,179.42815866891505,2030.336254354313,2039.409931100341,1994.677531536537,2018.1843867120494,364299.4955975363,365927.5687084331,357901.3166218575,362119.1083620966,136612.31084907614,137222.8382656624,134212.99373319658,135794.66563578622,47927,11642.203843946007,64.88608634758305
2021-11-17 21:30:06.374644,183.4397595682456,2026.7068649737082,2052.144480119583,1985.462827650901,2029.5943949143318,371778.62002608983,376444.8900324387,364212.8237359703,372308.3078241439,139416.9825097837,141166.83376216452,136579.80890098886,139615.61543405397,23014,11969.788703193928,65.25292635601562
2021-11-18 21:30:06.374644,182.5532984886906,1999.5706569930628,2003.8458590051252,1994.9970149179242,2001.9650360193273,365028.2189952817,365808.6712242892,364193.2855483585,365465.3207843584,136885.58212323065,137178.25170910847,136572.48208063445,137049.49529413442,26141,11749.7852618428,64.36462250291213
2021-11-19 21:30:06.374644,182.90114388767967,1988.7623952281374,1988.7623952281374,1973.015584177197,1984.846357987198,363746.917008028,363683.36343801924,360866.80725422787,363030.66931715346,136405.09387801052,136405.09387801052,135325.05272033546,136136.50099393254,24384,11671.510716215067,63.81424463443657
2021-11-20 21:30:06.374644,180.9566785861094,1974.1831143105624,1995.8374944220686,1974.1831143105624,1977.046197497266,357241.61928642093,361160.1239882402,357557.48367300135,357759.7133104025,133965.60723240784,135435.04649559007,133965.60723240784,134159.89249140094,38426,11502.048396039176,63.563463838386866
2021-11-21 21:30:06.374644,182.17876421002723,1996.2756313009284,2019.2674086187808,1983.6821109427647,2002.6362069202974,363679.0275329951,367867.6411117536,361384.755557091,364837.78933899617,136379.63532487315,137950.3654169076,135519.28333390912,136814.17100212356,24956,11729.609996752706,64.38620113235801
2021-11-22 21:30:06.374644,182.96262804624823,1980.6762194011292,1992.726472998914,1959.314720724348,1982.0791840229642,362389.72641033796,364594.47247721243,358481.37047342764,362646.4165046048,135896.14740387673,136722.92717895465,134430.51392753536,135992.4061892268,19822,11659.156909227264,63.72527799196117
2021-11-23 21:30:06.374644,182.50962190954365,1994.7055799750615,2020.1206976229,1970.0130070736852,1994.130094355009,364052.9612221055,368691.46473479905,359546.32907790144,363947.92955917533,136519.86045828956,138259.29927554965,134829.87340421305,136480.47358469074,6378,11701.000821732745,64.11272346697346
2021-11-24 21:30:06.374644,179.16477907465077,1992.3538542897195,2003.823952113489,1969.7050178140232,1988.4933982366988,356959.6381423465,359014.67568490683,352901.7643588805,356267.9803864797,133859.86430337996,134630.50338184007,132338.1616345802,133600.49264492988,11034,11454.088875594125,63.931499613763684
2021-11-25 21:30:06.374644,182.19322497982677,2013.3977413418654,2022.8724050552942,1974.171868926669,1991.2840793722098,366827.4276621735,368553.6471997225,359680.7394642017,362798.46827180823,137560.28537331507,138207.61769989593,134880.27729907562,136049.4256019281,16451,11664.045404829227,64.02122202878164
2021-11-26 21:30:06.374644,185.25208771049344,1963.1834918980228,1976.875709425249,1963.1834918980228,1970.369059083408,363683.84043288534,366220.3523151902,364460.95435022505,365014.98175536195,136381.440162332,137332.6321181963,136381.440162332,136880.61815826074,6261,11735.306769398212,63.34878901356465
2021-11-27 21:30:06.374644,186.54552815311118,1976.4704404220172,1988.7063388723327,1976.4704404220172,1980.240610733987,368701.72218753747,370984.2743263794,369089.4225848591,369405.03059961105,138263.14582032655,139119.10287239228,138263.14582032655,138526.88647485414,13980,11876.44774304305,63.666166532190495
2021-11-28 21:30:06.374644,182.86339019457114,1985.351591718999,1992.4987630201958,1976.2673717698058,1986.379937678289,363048.1227899242,364355.0787643624,361386.9515327416,363236.1696183329,136143.04604622157,136633.1545366359,135520.1068247781,136213.56360687484,49969,11678.117593182,63.86355032965065
2021-11-29 21:30:06.374644,185.45645718303754,1996.781811021956,2020.9927398328941,1971.3250811653854,1990.5400909445593,370316.0804396615,374806.15352204884,365594.96550899633,369158.51314737933,138868.53016487305,140552.30757076832,137098.11206587363,138434.44243026726,5105,11868.522156230047,63.997302263235945
2021-11-30 21:30:06.374644,187.6802086656204,1998.2442080436651,2017.1359321483512,1960.9196890348992,1997.1395766337614,375030.88993050245,378576.4926525233,368025.81641459337,374823.57247699314,140636.5837239384,141966.18474469622,138009.68115547253,140558.83967887243,28328,12050.654979327199,64.2094804968496
2021-12-01 21:30:06.374644,181.06815168274696,2038.0978005531178,2038.0978005531178,1994.0508394701208,2029.3108764147814,369034.6016948249,368522.50033804175,361059.09986428474,367443.5695821198,138387.97563555933,138387.97563555933,135397.16244910678,137791.33859329493,24371,11813.386367737907,65.24381103138815
2021-12-02 21:30:06.374644,184.9312601997009,2010.5263351603703,2036.2244262307822,2010.5263351603703,2018.0833395927955,371809.1688258935,376561.5491922714,372529.268897642,373206.69517891656,139428.43830971007,141210.5809471018,139428.43830971007,139952.5106920937,24433,11998.672041503232,64.88283760968365
2021-12-03 21:30:06.374644,186.18750492707088,2017.052438583538,2029.0864239681878,1983.3328598950948,2015.1908228797417,375549.96084693284,377790.5385600296,369271.79662373953,375203.35126390995,140831.2353175998,141671.4519600111,138476.92373390234,140701.25672396622,39706,12062.864945470355,64.78984110726259
2021-12-04 21:30:06.374644,183.18288278778877,2035.3762470706222,2054.183553366273,2035.3762470706222,2051.992513385502,372846.0884961872,376291.2650808974,372916.3008710049,375889.9040609165,139817.28318607018,141109.22440533654,139817.28318607018,140958.7140228437,24848,12084.937759160124,65.97304204946396
2021-12-05 21:30:06.374644,183.53107979672998,2041.4049591210492,2060.1581087616905,2024.8013069382891,2043.486411512222,374661.2564498856,378103.04225302214,371613.9702362143,375043.26765478303,140497.9711687071,141788.6408448833,139355.23883858035,140641.22537054363,17275,12057.71822449791,65.6995647278352
2021-12-06 21:30:06.374644,186.51272775168854,2050.7992677831876,2050.7992677831876,2004.2853652088932,2036.1678841658315,382500.1655054079,380997.80203857477,373824.7306578999,379771.22623615345,143437.56206452797,143437.56206452797,140184.27399671247,142414.20983855755,18446,12209.723065719954,65.46426878537244
2021-12-07 21:30:06.374644,187.4130329671266,2053.287095196924,2086.8174710182507,2053.287095196924,2069.4155280912664,384812.76206311677,391096.7914923192,385711.86066944257,387835.4405888522,144304.7857736688,146661.2968096197,144304.7857736688,145438.2902208196,28806,12468.989216462585,66.53320456190674
2021-12-08 21:30:06.374644,185.67922340807556,2040.1157464298324,2067.35166752218,2036.1088010484054,2039.5169729364848,378807.1074596777,383864.2521369084,378063.10095301573,378695.92766243557,142052.66529737914,143949.09455134065,141773.6628573809,142010.97287341335,25588,12175.151995320075,65.57194440935858
2021-12-09 21:30:06.374644,183.44731964013212,2076.8134672318247,2076.8134672318247,2040.1146195463523,2062.621479786445,380985.8639562076,379141.86881270865,374253.55871442624,378382.3818989863,142869.69898357784,142869.69898357784,140345.08451790985,141893.39321211987,32627,12165.071434509591,66.31477099961242
2021-12-10 21:30:06.374644,187.19329088356804,2033.1675534935748,2048.8602152709095,2008.206041255209,2033.8232135351395,380595.3252561551,383532.8862569772,375922.69763482496,380718.06041703647,142723.24697105816,143824.83234636646,140971.01161305935,142769.27265638867,34109,12240.163979457191,65.38888593036602
2021-12-11 21:30:06.374644,185.62227576661647,2055.428701419247,2057.151724554535,2039.7412200003325,2042.4876763640539,381533.35323346185,381853.18470903253,378621.40723143646,379131.2107119641,143075.0074625482,143194.9442658872,141983.02771178866,142174.20401698654,32464,12189.14643492683,65.66745467114806
2021-12-12 21:30:06.374644,186.81358091283107,1962.5365312086626,1989.8702842506113,1962.5365312086626,1984.211140369745,366628.4770673363,371734.79335288977,368629.6215898952,370677.5884196042,137485.6789002511,139400.54750733366,137485.6789002511,139004.09565735157,7071,11917.360738799003,63.793821929035154
2021-12-13 21:30:06.374644,186.68239334267935,2034.655363385567,2061.9245223908874,2008.2873683474284,2044.0482687867511,379834.3328643366,384925.0047318919,374911.89244296897,381587.82292507106,142437.87482412622,144346.87677445947,140591.95966611337,143095.43359690165,44149,12268.127023053983,65.71762884520234
2021-12-14 21:30:06.374644,185.61805325212174,2065.1837186484568,2065.1837186484568,2049.58762914889,2052.1792606740923,383335.38146350405,382286.77661375696,380440.4656922486,380921.5192907035,143750.76804881403,143750.76804881403,142665.17463459322,142845.5697340138,7061,12246.705224109552,65.97904610973339
2021-12-15 21:30:06.374644,187.6308043017729,2023.2946103563102,2042.8537709568202,2017.6175474296986,2030.415607718226,379632.39508059673,383302.29611553793,378567.2031976048,380968.5135430438,142362.14815522378,143738.36104332673,141962.7011991018,142863.19257864144,26471,12248.216098991892,65.27932894105892
2021-12-16 21:30:06.374644,188.68759883077678,2081.4739737731156,2106.4141406997383,2057.967126497803,2087.55311776157,392748.32614000444,397454.2263518276,388312.8755715439,393895.38522213243,147280.62230250167,149045.33488193536,145617.32833932896,147710.76945829968,11960,12663.817683324733,67.11634117580239
2021-12-17 21:30:06.374644,187.13902362706705,2051.398066832553,2072.361636555972,2034.451231964807,2055.412160842861,383896.6312974968,387819.7332672754,380725.2171667777,384647.8249313331,143961.2367365613,145432.39997522827,142771.95643754164,144242.9343492499,26801,12366.506717185348,66.08298618621251
2021-12-18 21:30:06.374644,187.614027071588,2095.3025809672577,2114.6696258273564,2081.8943486141775,2092.001054979584,393108.15514875925,396741.68442743854,390592.5826810864,392488.7425627303,147415.55818078472,148778.13166028945,146472.2185054074,147183.27846102385,24326,12618.593832392306,67.25934557138534
2021-12-19 21:30:06.374644,188.431774846752,2137.5139963732368,2175.332614362434,2134.361873160797,2144.7142339547568,402775.55609638285,409901.7854063386,402181.5959249272,404132.3096431869,151040.83353614356,153713.16952737697,150818.0984718477,151549.6161161951,28408,12992.936909824683,68.95411236532084
2021-12-20 21:30:06.374644,191.4613136393659,2129.139227192776,2129.139227192776,2082.52698274518,2107.674687718408,407647.79335943324,405636.53428510576,398723.3518058172,403538.16443500674,152867.92250978746,152867.92250978746,149521.25692718144,151326.81166312753,26241,12973.83501912959,67.76326418950948
2021-12-21 21:30:06.374644,189.22338159983673,2103.315858760193,2111.478821531126,2087.402843321837,2104.320336465521,397996.53936716827,399541.1627865578,394985.42477447214,398186.6100353121,149248.7022626881,149827.93604495918,148119.53429042705,149319.97876324202,6962,12801.781444036525,67.65541937291691
2021-12-22 21:30:06.374644,191.0302445278703,2110.4419495018956,2128.1651542163786,2092.8110571528036,2109.0152713635257,403158.2416752224,406543.9098056476,399790.2079985308,402885.70300158707,151184.34062820842,152453.96617711787,149921.32799944904,151082.13862559514,25408,12952.858249793822,67.80636492238898
2021-12-23 21:30:06.374644,190.25417482333677,2150.927414565917,2162.7252739825976,2137.2483903114635,2155.6677306732654,409222.92036313174,411467.512371134,406620.4288912123,410124.78529253707,153458.5951361744,154300.31713917525,152482.6608342046,153796.79448470142,18460,13185.596234970972,69.3062751996806
2021-12-24 21:30:06.374644,190.63895233300053,2143.6965074595482,2143.6965074595482,2112.0672947729554,2136.7498111807868,408672.05630200054,407867.82644283545,402642.2963323108,407347.7454012419,153252.0211132502,153252.0211132502,150990.86112461655,152755.4045254657,8671,13096.313831058445,68.69805041814544
2021-12-25 21:30:06.374644,193.46006629206607,2105.289593671846,2114.2118459831695,2072.1182716799894,2102.4939613342085,407289.46435575216,409015.56387937535,400872.1382042121,406748.62113838457,152733.54913340707,153380.83645476575,150327.05182657955,152530.7329268942,39379,13077.051862730985,67.59670009272939
2021-12-26 21:30:06.374644,188.95808002313353,2158.6099629452365,2176.8548155051185,2154.058257477909,2158.192764586239,407886.7941169393,411334.30642695975,407026.71259100235,407807.9611160343,152957.54779385222,154250.3649101099,152635.0172216259,152927.98541851286,12870,13111.109860983614,69.38745686454061
2021-12-27 21:30:06.374644,190.53489950655054,2080.980994905944,2084.446524523527,2079.160193664307,2080.8120183678234,396499.50473944563,397159.80907686875,396152.5785578489,396467.3088117358,148687.3142772921,148934.9284038258,148557.21695919332,148675.24080440094,49630,12746.505555932865,66.89960995925935
2021-12-28 21:30:06.374644,190.90541708033874,2145.3386545927765,2185.674876704784,2145.3386545927765,2164.1078191400343,409556.77063360676,417257.1739393447,412230.7259670244,413139.9058197505,153583.78898760254,156471.44022725426,153583.78898760254,154927.46468240645,32094,13282.532980316055,69.57763014258956
2021-12-29 21:30:06.374644,190.44044694054904,2106.8198916174965,2130.6159498984407,2106.8198916174965,2121.237631784544,401223.72178287513,405755.45375732146,402211.6068939587,403969.4426641604,150458.89566857816,152158.29515899555,150458.89566857816,151488.54099906015,20451,12987.700702937256,68.19932264164946
2021-12-30 21:30:06.374644,190.2073808342716,2151.431665450646,2157.7348240941988,2130.458740703134,2140.7353027951317,409218.1821292822,410417.08942585526,405228.9770446237,407183.65500412334,153456.81829848082,153906.4085346957,151960.86639173387,152693.87062654627,26854,13091.03829102763,68.82618685341302
2021-12-31 21:30:06.374644,189.56872628716798,2122.4812417829094,2142.2103194538668,2112.885720329619,2126.9908419122758,402356.0655731927,406096.08169809676,400537.05479323125,403210.94472578116,150883.52458994728,152286.03063678628,150201.39554746173,151204.10427216793,31494,12963.314838148828,68.3842925044537
2022-01-01 21:30:06.374644,191.99138396178557,2185.026412059408,2202.8468549555637,2168.249157284391,2186.357922116106,419506.2448443405,422927.6163387854,416285.1564810055,419761.88330288493,157314.84181662768,158597.85612704454,156106.93368037706,157410.70623858186,47977,13495.430918945633,70.29298703091632
2022-01-02 21:30:06.374644,192.25306951172956,2194.9096556228783,2213.532809491481,2181.811651677044,2200.984001339659,421978.1185944316,425558.4770896598,419459.98713136825,423145.9302037581,158241.79447291186,159584.42890862242,157297.49517426308,158679.7238264093,48073,13604.228723114651,70.76322604657543
2022-01-03 21:30:06.374644,190.03790999385808,2131.2992605098884,2171.2702151513963,2131.2992605098884,2156.649297684717,405027.65703875443,412623.6537192859,409110.06373761705,409845.1251217255,151885.37138953293,154733.8701447322,151885.37138953293,153691.92192064706,30187,13176.605102936133,69.33783328836681
2022-01-04 21:30:06.374644,192.3067152648896,2136.669483534682,2158.188561428798,2099.316534497418,2129.0702948759013,410895.8899852828,415034.1531706295,403712.6670504698,409434.51497563446,154085.95874448103,155637.80743898608,151392.25014392618,153537.94311586293,42120,13163.403902251623,68.45114841982095
